,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
14421,29,0,10,2,10,0,4,1,0,0,60,38,0
14422,61,5,7,6,7,4,4,0,0,0,32,38,1
14423,31,2,9,2,4,0,4,1,0,0,40,38,0
14424,29,2,9,3,12,3,2,1,0,0,40,38,0
14425,42,2,9,5,2,4,4,1,0,0,40,38,0
14426,50,0,10,2,3,0,4,1,0,0,40,38,0
14427,34,2,9,0,0,1,4,0,0,0,40,38,0
14428,39,2,4,2,13,0,4,1,0,0,40,38,0
14429,74,2,2,2,13,0,2,1,0,0,20,38,0
14430,40,2,10,2,11,0,4,1,0,0,40,38,0
14431,75,4,15,2,9,0,4,1,0,2174,50,38,1
14432,40,1,13,2,9,5,4,0,0,0,40,38,1
14433,36,2,7,2,2,0,4,1,0,0,40,38,0
14434,28,2,13,2,3,5,4,0,0,0,40,38,1
14435,19,2,10,4,0,1,4,0,0,0,18,38,0
14436,36,2,12,5,7,4,2,0,0,0,32,38,0
14437,50,0,10,0,0,4,4,0,0,880,40,38,0
14438,47,2,12,2,9,5,2,0,15024,0,40,38,1
14439,48,2,9,4,12,4,2,0,0,0,33,22,0
14440,60,3,9,0,2,1,4,1,0,0,40,38,0
14441,30,2,14,4,9,1,2,1,0,0,30,38,0
14442,32,2,13,2,3,0,4,1,0,0,50,38,1
14443,45,1,14,2,9,5,4,0,0,1977,35,38,1
14444,51,2,10,2,12,0,4,1,0,0,40,38,1
14445,53,2,5,3,6,4,2,1,0,0,75,13,0
14446,48,4,14,2,3,0,4,1,0,0,40,25,1
14447,32,2,12,0,6,1,4,0,0,0,50,38,0
14448,31,2,9,0,3,4,2,0,0,0,40,38,0
14449,58,4,13,0,7,1,4,0,0,0,20,38,0
14450,32,2,12,2,3,0,4,1,0,0,60,38,1
14451,32,2,13,4,9,1,4,1,0,0,40,38,0
14452,40,2,13,0,11,3,4,1,0,0,80,38,0
14453,50,2,13,2,3,0,4,1,99999,0,55,38,1
14454,38,4,6,5,6,1,4,1,0,0,40,38,0
14455,30,2,9,2,6,0,4,1,0,0,40,38,0
14456,21,2,9,4,0,4,4,0,0,0,40,38,0
14457,28,2,13,4,9,3,4,0,0,1564,40,38,1
14458,32,2,12,0,9,4,4,0,0,880,36,38,0
14459,25,2,9,4,11,1,4,1,0,0,45,38,0
14460,59,2,10,2,12,0,4,1,0,0,40,38,1
14461,49,2,10,4,2,3,4,1,0,0,40,38,0
14462,36,2,13,4,3,1,4,1,0,0,40,38,0
14463,46,2,10,0,8,4,4,0,0,0,30,38,0
14464,37,1,15,2,9,0,4,1,0,0,60,38,1
14465,48,2,13,2,11,0,2,1,0,0,40,38,1
14466,43,2,10,2,7,0,4,1,0,1672,44,38,0
14467,41,2,9,2,3,0,4,1,0,0,40,38,1
14468,54,2,9,2,11,0,4,1,3464,0,40,38,0
14469,36,2,10,0,3,1,4,0,0,0,4,38,0
14470,29,2,13,0,7,4,3,0,0,0,40,38,0
14471,66,1,9,2,2,0,4,1,0,2267,40,38,0
14472,59,2,15,4,9,1,4,1,0,0,50,38,0
14473,62,2,13,2,3,0,4,1,0,0,40,38,1
14474,29,2,6,4,2,1,4,1,0,0,40,25,0
14475,28,2,13,2,11,0,4,1,0,0,45,38,1
14476,27,2,13,2,6,0,4,1,0,1887,60,38,1
14477,42,5,9,2,3,0,4,1,0,0,40,38,1
14478,60,2,11,2,2,0,4,1,0,0,46,38,1
14479,58,2,14,2,9,0,4,1,0,0,50,38,1
14480,27,2,10,2,2,0,4,1,0,0,40,38,0
14481,45,2,9,6,2,1,4,0,0,0,40,38,0
14482,50,2,10,2,2,0,4,1,0,0,40,38,1
14483,43,2,10,2,2,0,2,1,0,0,40,38,0
14484,39,2,15,0,3,1,4,1,0,0,50,38,0
14485,21,2,10,4,0,3,4,1,0,0,20,38,0
14486,24,2,9,2,5,0,2,1,0,0,70,38,0
14487,59,4,15,2,4,0,4,1,0,0,30,38,0
14488,36,2,9,2,6,0,4,1,0,0,40,38,1
14489,35,2,14,2,3,0,1,1,0,0,65,16,1
14490,33,2,10,0,5,3,4,1,0,0,40,38,0
14491,30,2,9,4,2,1,2,0,0,0,45,38,0
14492,40,2,11,0,2,4,4,1,0,0,50,38,1
14493,26,4,10,2,11,0,4,1,0,0,55,38,0
14494,37,0,11,5,0,1,2,1,0,0,40,38,0
14495,68,4,10,0,13,1,4,0,0,0,20,38,0
14496,45,2,13,2,2,0,4,1,0,0,72,38,1
14497,56,2,9,2,9,0,4,1,0,0,40,38,0
14498,36,2,9,4,0,3,4,0,0,0,40,38,0
14499,50,2,13,2,3,0,4,1,7298,0,50,38,1
14500,38,2,11,2,11,0,4,1,0,0,40,38,0
14501,29,2,13,2,11,0,4,1,0,0,41,38,0
14502,28,2,9,4,7,4,4,0,0,0,28,38,0
14503,39,0,10,2,0,0,4,1,0,0,50,38,0
14504,26,1,13,4,10,1,4,1,0,0,40,38,0
14505,52,3,10,0,3,1,4,1,0,0,65,38,1
14506,52,2,13,0,4,1,4,1,0,0,40,38,0
14507,84,2,9,6,7,1,4,0,0,0,13,38,0
14508,33,0,10,4,7,1,4,0,0,0,10,38,0
14509,46,0,15,2,9,0,4,1,15024,0,50,38,1
14510,30,2,9,4,11,1,4,0,0,0,35,38,0
14511,38,2,13,2,9,0,4,1,0,0,40,8,1
14512,66,2,9,6,8,1,4,0,0,0,8,38,0
14513,62,0,14,2,0,0,4,1,0,0,40,21,1
14514,31,2,13,2,3,0,2,1,0,1887,40,38,1
14515,31,2,13,2,2,0,4,1,0,0,40,38,1
14516,39,2,9,2,6,0,4,1,2829,0,40,38,0
14517,27,2,13,4,12,3,4,0,0,0,40,38,0
14518,38,2,10,0,0,3,4,0,0,0,40,38,0
14519,25,2,9,4,5,2,4,1,0,0,40,38,0
14520,48,2,9,2,3,5,4,0,0,0,40,38,0
14521,45,1,14,2,9,0,4,1,0,0,50,38,1
14522,22,2,10,4,11,3,4,1,0,0,40,38,0
14523,50,2,9,2,2,0,4,1,0,0,40,30,0
14524,21,2,9,4,4,1,4,1,0,0,40,38,0
14525,44,1,10,0,0,4,4,0,0,0,40,38,0
14526,60,4,9,5,7,1,2,1,0,1876,50,38,0
14527,51,2,9,2,6,0,4,1,0,0,48,38,0
14528,30,2,9,3,2,2,4,1,0,0,40,38,0
14529,46,4,12,0,2,1,4,1,0,0,40,38,0
14530,43,2,11,2,3,0,4,1,0,0,45,38,1
14531,57,2,9,4,7,1,2,1,0,0,48,38,0
14532,48,2,14,2,9,0,4,1,0,1902,40,38,1
14533,68,4,9,2,4,0,4,1,2414,0,40,38,0
14534,33,2,10,4,7,1,4,1,0,0,24,38,0
14535,22,6,9,4,5,3,4,1,4416,0,40,38,0
14536,28,2,9,4,6,1,4,1,0,0,50,38,0
14537,32,2,14,2,9,0,1,1,0,0,40,18,0
14538,56,2,9,0,2,1,4,1,0,0,42,38,0
14539,36,2,9,2,7,0,4,1,0,0,50,38,0
14540,34,2,10,2,3,0,4,1,0,0,55,38,0
14541,18,2,9,4,11,1,4,0,0,1721,40,38,0
14542,39,2,6,6,6,1,2,1,0,1590,40,38,0
14543,25,2,13,4,3,1,4,0,0,0,40,38,0
14544,27,4,10,4,2,1,4,1,0,0,35,38,0
14545,56,4,14,0,11,1,4,1,0,1876,60,38,0
14546,33,4,9,2,2,0,4,1,0,0,40,38,0
14547,49,3,16,2,9,0,2,1,0,0,60,38,1
14548,44,4,9,2,3,0,4,1,0,0,84,38,0
14549,30,4,7,4,2,1,4,1,0,0,45,38,1
14550,27,2,9,0,2,1,4,1,0,0,50,38,0
14551,25,2,13,4,0,1,4,1,0,0,40,38,1
14552,30,3,13,4,3,1,4,1,0,0,40,38,0
14553,38,2,12,2,7,0,4,1,0,0,40,7,0
14554,38,2,9,2,2,0,4,1,0,0,40,38,0
14555,46,2,10,0,11,4,4,0,0,0,40,38,0
14556,37,2,9,6,6,4,4,0,0,0,20,38,0
14557,62,2,9,2,3,0,4,1,0,0,40,38,1
14558,55,4,9,2,7,0,4,1,0,0,40,38,0
14559,47,4,9,3,2,1,4,1,0,0,40,38,0
14560,45,2,9,2,9,5,4,0,0,0,14,38,0
14561,50,2,9,2,2,0,4,1,0,0,40,38,0
14562,36,2,9,0,6,4,4,1,0,0,40,38,0
14563,45,2,9,4,11,1,4,0,0,0,20,38,0
14564,23,2,9,4,13,1,4,1,0,0,38,38,0
14565,37,2,12,2,3,0,4,1,7688,0,50,38,1
14566,38,5,16,2,9,0,4,1,0,0,55,38,1
14567,27,2,10,4,5,3,2,1,0,0,40,38,0
14568,29,2,13,2,11,5,4,0,0,0,50,38,0
14569,45,1,14,4,9,1,4,0,0,0,40,38,0
14570,41,3,9,2,11,0,4,1,0,1887,55,38,1
14571,38,4,10,4,7,1,4,0,0,0,20,38,0
14572,27,2,13,4,9,1,4,1,0,0,40,38,0
14573,44,0,9,0,2,1,4,1,0,0,40,38,0
14574,33,0,14,2,13,0,2,1,0,0,40,26,0
14575,28,3,9,2,11,0,2,1,99999,0,40,38,1
14576,32,2,13,2,3,0,4,1,0,0,45,38,1
14577,43,2,14,2,9,0,4,1,0,0,55,38,0
14578,45,1,9,0,7,3,2,0,0,0,40,38,0
14579,52,0,12,2,7,0,4,1,7298,0,40,38,1
14580,24,2,9,4,7,1,4,1,0,0,35,38,0
14581,47,2,11,2,9,0,4,1,0,0,40,38,1
14582,53,3,16,0,3,1,4,1,14084,0,50,38,1
14583,31,2,13,2,11,0,4,1,0,0,40,38,1
14584,30,2,11,4,2,1,4,1,0,0,40,38,0
14585,56,2,9,2,0,0,4,1,0,0,40,38,0
14586,49,0,13,2,9,0,4,1,0,0,40,38,1
14587,38,2,9,2,13,0,4,1,0,0,40,38,0
14588,19,2,10,4,0,3,4,1,0,0,18,38,0
14589,39,2,11,2,2,0,4,1,0,0,40,38,0
14590,38,2,9,2,3,0,4,1,0,0,40,38,0
14591,47,2,9,2,13,0,4,1,0,0,55,38,1
14592,58,2,7,2,2,0,4,1,0,0,40,38,0
14593,27,2,9,4,13,1,2,1,2174,0,40,38,0
14594,59,1,14,0,9,1,4,1,0,0,40,38,1
14595,24,2,13,4,11,1,4,1,0,0,47,38,0
14596,42,2,11,2,6,0,4,1,2407,0,40,38,0
14597,53,5,14,2,3,0,4,1,0,0,60,38,1
14598,35,2,9,2,5,0,4,1,0,0,50,38,0
14599,36,1,9,2,0,5,1,0,0,0,40,2,1
14600,26,2,9,2,2,0,4,1,0,0,40,25,0
14601,33,2,5,5,0,1,4,1,0,0,48,38,0
14602,29,2,10,2,9,0,4,1,0,0,40,38,0
14603,43,2,7,2,5,0,4,1,0,0,40,38,0
14604,35,2,13,2,11,0,4,1,15024,0,50,38,1
14605,48,2,13,3,9,2,1,0,0,0,36,29,1
14606,45,1,14,0,9,1,4,0,0,0,40,38,0
14607,43,2,9,0,3,1,4,0,0,0,40,38,0
14608,27,2,5,4,7,3,4,1,0,0,30,38,0
14609,21,2,4,4,2,3,4,1,0,0,40,38,0
14610,39,2,10,2,0,0,4,1,15024,0,40,38,1
14611,52,4,13,2,11,0,4,1,15024,0,55,38,1
14612,41,3,13,6,9,4,4,0,0,0,40,38,0
14613,48,2,9,2,2,0,4,1,7688,0,70,38,1
14614,53,5,9,0,3,1,4,1,0,1092,40,38,0
14615,33,1,12,2,2,0,4,1,0,0,50,38,0
14616,37,2,6,4,2,3,4,1,0,0,35,38,0
14617,43,0,16,5,9,4,2,0,0,0,24,38,1
14618,20,2,10,4,0,1,4,0,0,0,40,38,0
14619,47,2,15,2,9,0,4,1,0,0,50,38,1
14620,36,4,9,2,4,0,4,1,0,0,70,38,0
14621,41,2,9,2,13,0,4,1,0,1887,45,38,1
14622,67,2,4,2,2,0,4,1,1797,0,40,38,0
14623,38,2,13,3,2,1,2,1,0,0,40,5,0
14624,47,4,14,4,3,1,2,1,0,0,25,38,0
14625,39,2,11,2,12,0,4,1,0,0,40,38,0
14626,36,2,9,4,7,3,2,1,0,0,35,38,0
14627,24,2,10,2,0,0,2,1,0,0,40,38,0
14628,50,4,9,2,4,0,4,1,0,0,84,38,0
14629,21,2,9,4,7,1,4,0,1055,0,30,38,0
14630,21,2,5,4,7,3,4,0,0,0,50,25,0
14631,40,2,9,4,2,1,4,1,0,0,40,38,0
14632,19,2,10,4,0,1,4,0,0,0,25,38,0
14633,38,2,9,4,6,1,4,0,0,0,40,38,0
14634,34,2,11,2,2,0,4,1,0,0,50,38,0
14635,44,1,10,0,3,1,4,1,0,0,50,38,0
14636,20,2,12,4,11,3,4,0,0,0,25,38,0
14637,44,2,9,4,3,1,4,1,0,1564,55,8,1
14638,49,1,9,0,0,1,4,0,594,0,10,38,0
14639,45,3,12,2,9,0,4,1,0,0,50,38,1
14640,24,2,9,4,2,3,4,1,0,0,40,38,0
14641,34,2,9,0,0,3,4,1,0,0,40,38,0
14642,58,4,9,2,11,0,4,1,0,0,72,38,1
14643,39,2,9,2,2,0,4,1,0,0,45,38,0
14644,22,2,9,4,7,3,4,1,0,0,40,38,0
14645,38,2,13,2,9,5,4,0,0,0,32,38,1
14646,32,0,15,2,9,0,4,1,15024,0,50,38,1
14647,45,5,9,0,13,1,4,1,0,0,48,38,0
14648,23,2,9,2,6,0,2,1,0,0,45,38,0
14649,35,2,12,2,2,0,4,1,0,0,45,38,0
14650,52,2,10,2,2,0,4,1,0,0,45,38,1
14651,55,2,10,0,2,1,4,1,0,0,40,38,0
14652,23,2,9,4,4,3,4,1,0,0,40,38,0
14653,22,2,13,2,0,3,0,0,2885,0,25,38,0
14654,27,2,9,2,0,0,4,1,0,0,40,38,0
14655,24,2,12,4,0,3,4,0,0,0,15,38,0
14656,21,2,10,4,2,1,4,1,0,0,40,38,0
14657,49,2,13,0,11,2,4,0,0,0,35,38,0
14658,32,2,8,2,6,0,4,1,0,0,40,38,0
14659,64,2,10,6,7,4,4,0,0,0,24,38,0
14660,37,4,9,4,4,4,4,1,0,0,50,38,0
14661,61,2,4,3,6,1,4,1,0,0,40,12,0
14662,44,2,9,2,2,5,4,0,0,0,40,38,1
14663,53,2,9,2,2,0,4,1,0,0,52,38,1
14664,43,2,14,4,9,1,4,1,0,0,50,38,1
14665,60,5,16,2,9,0,4,1,0,1902,40,38,1
14666,23,2,10,4,11,3,4,0,0,0,40,38,0
14667,25,2,14,2,6,1,4,1,0,0,40,25,0
14668,29,2,9,4,0,1,4,0,0,0,40,38,0
14669,51,2,13,0,9,4,4,0,0,0,55,8,0
14670,47,2,2,3,4,1,4,1,0,0,12,25,0
14671,20,2,9,4,3,4,4,0,0,0,40,38,0
14672,25,2,7,2,13,0,4,1,5178,0,40,30,1
14673,27,2,6,2,6,0,4,1,0,0,40,38,0
14674,23,2,9,4,0,1,4,0,0,0,40,38,0
14675,18,2,9,4,7,3,4,0,0,0,27,38,0
14676,23,2,4,2,13,0,4,1,0,0,32,38,0
14677,59,4,9,0,3,1,4,1,0,0,60,38,0
14678,46,2,9,4,0,1,4,0,0,0,37,38,0
14679,46,1,14,2,9,0,2,1,0,0,38,38,1
14680,36,1,7,4,7,4,4,0,0,0,23,38,0
14681,44,2,9,3,6,4,4,0,0,0,40,38,0
14682,17,2,7,4,11,3,4,1,0,0,20,38,0
14683,27,2,10,4,3,1,4,1,0,0,45,38,0
14684,32,2,10,2,11,0,4,1,0,0,40,38,1
14685,53,2,9,0,7,1,2,1,0,0,40,38,0
14686,22,2,10,4,9,3,4,1,0,0,98,38,0
14687,30,2,12,4,9,3,4,0,0,0,40,38,0
14688,47,4,13,2,9,0,4,1,0,2002,30,38,0
14689,68,4,10,2,11,0,4,1,0,0,40,38,1
14690,39,2,9,2,11,0,4,1,0,0,40,38,0
14691,22,2,13,4,0,3,4,0,0,0,40,38,0
14692,20,2,9,4,11,3,4,0,0,0,35,38,0
14693,21,2,9,4,5,2,4,1,0,0,38,22,0
14694,30,4,9,2,3,0,4,1,0,0,75,38,0
14695,25,2,10,4,0,3,4,0,0,0,40,38,0
14696,23,5,9,4,7,3,4,0,0,0,21,38,0
14697,40,5,13,2,9,2,4,1,0,0,40,38,0
14698,26,0,9,4,0,1,1,1,0,0,40,38,0
14699,57,4,11,2,2,0,4,1,0,0,40,38,1
14700,36,2,11,2,3,0,4,1,0,0,60,38,1
14701,49,5,13,0,9,1,4,1,0,0,40,38,0
14702,58,2,9,2,2,0,4,1,0,0,40,38,1
14703,32,2,10,0,3,1,2,1,0,0,40,38,0
14704,59,2,9,2,0,0,4,1,0,0,45,38,1
14705,42,5,13,4,0,2,4,0,0,0,40,38,0
14706,37,2,13,2,3,0,1,1,0,0,40,19,0
14707,40,2,15,2,9,0,4,1,15024,0,45,38,1
14708,47,2,9,2,13,0,4,1,0,0,40,38,0
14709,56,2,13,2,9,0,4,1,0,0,45,38,1
14710,30,2,9,4,0,3,4,0,0,0,40,38,0
14711,42,2,9,6,3,1,2,0,0,0,35,38,0
14712,21,2,9,4,7,3,4,1,0,0,40,38,0
14713,21,2,9,3,6,3,4,0,0,0,40,5,0
14714,47,2,9,2,12,5,4,0,0,0,40,38,0
14715,22,4,10,4,4,3,4,1,0,0,20,38,0
14716,35,2,12,4,0,1,4,0,14344,0,40,38,1
14717,41,2,7,4,5,2,2,0,0,0,40,38,0
14718,43,0,13,2,5,0,4,1,0,0,53,38,0
14719,60,2,10,2,11,0,4,1,0,0,55,38,0
14720,73,2,4,2,11,0,4,1,0,0,30,38,1
14721,90,2,13,2,3,5,4,0,0,0,40,8,1
14722,62,0,9,2,0,0,4,1,0,0,38,38,0
14723,28,2,9,2,2,0,4,1,0,0,40,38,0
14724,45,2,10,2,2,0,4,1,0,0,40,38,0
14725,19,2,9,4,11,1,4,1,0,0,45,38,0
14726,30,2,9,4,2,1,4,1,0,0,35,38,0
14727,19,2,8,4,5,3,2,0,0,0,52,38,0
14728,23,2,10,4,7,3,2,1,2202,0,80,38,0
14729,22,0,13,4,9,3,4,1,0,0,10,38,0
14730,19,2,9,4,0,3,4,0,0,0,28,38,0
14731,45,0,12,0,0,4,1,1,0,2080,40,29,0
14732,26,1,9,4,7,4,2,0,0,0,25,38,0
14733,42,1,6,2,5,0,4,1,99999,0,40,38,1
14734,62,4,9,2,4,0,4,1,0,0,35,38,0
14735,61,2,6,2,11,0,4,1,0,0,40,38,0
14736,34,2,13,0,11,1,0,1,0,1564,60,38,1
14737,22,1,9,4,7,3,4,0,0,0,53,38,0
14738,56,2,14,2,9,0,4,1,0,0,40,38,1
14739,32,2,10,2,9,0,4,1,0,0,40,38,0
14740,26,2,9,0,2,1,4,1,0,0,40,38,0
14741,32,2,9,4,11,3,2,0,0,1669,45,38,0
14742,58,2,12,0,0,1,4,1,0,1876,40,38,0
14743,25,4,12,2,0,5,4,0,0,0,35,38,1
14744,23,2,10,4,0,3,4,0,0,0,25,38,0
14745,23,2,10,2,12,0,4,1,0,0,40,38,0
14746,54,2,10,2,0,0,4,1,0,0,40,38,0
14747,28,2,10,4,3,1,4,0,0,0,35,38,0
14748,35,2,13,2,11,0,4,1,0,0,40,38,1
14749,30,2,10,2,9,0,4,1,0,0,25,38,1
14750,23,2,8,2,2,0,4,1,0,0,40,38,0
14751,42,2,10,2,12,0,4,1,0,0,50,38,1
14752,72,2,6,6,0,1,4,0,0,0,20,38,0
14753,21,2,9,2,6,0,4,1,0,0,40,38,0
14754,37,2,13,4,2,1,4,1,0,0,40,38,0
14755,54,2,9,0,7,1,4,0,0,0,40,38,0
14756,58,2,14,0,0,1,4,0,0,1980,45,38,0
14757,32,2,13,4,9,3,4,1,0,0,40,38,0
14758,65,2,10,6,0,1,4,0,0,0,15,38,0
14759,65,2,6,6,11,1,4,0,0,0,20,38,0
14760,33,4,9,4,7,1,4,0,0,0,35,38,0
14761,35,2,9,4,6,4,4,1,6497,0,65,38,0
14762,27,2,10,4,0,3,4,0,0,0,40,38,0
14763,34,5,9,4,7,3,2,1,0,0,42,38,0
14764,53,4,9,2,11,0,4,1,0,0,70,38,0
14765,23,2,6,2,2,0,4,1,0,0,40,31,0
14766,43,5,16,5,9,4,4,0,0,0,40,38,1
14767,58,2,11,2,3,0,4,1,3908,0,40,38,0
14768,38,2,6,5,0,4,4,1,0,3770,40,38,0
14769,26,2,9,2,5,0,4,1,0,0,50,38,0
14770,60,2,13,2,3,0,4,1,0,0,50,38,1
14771,28,2,9,2,6,0,4,1,0,1672,50,38,0
14772,33,0,9,4,0,3,4,0,0,0,30,38,0
14773,29,1,10,2,13,0,4,1,0,0,40,38,0
14774,54,5,16,4,3,1,4,0,0,0,50,38,1
14775,41,2,4,2,4,0,4,1,0,0,36,38,0
14776,63,4,10,0,3,1,4,1,0,0,50,38,0
14777,31,2,9,2,0,5,4,0,0,0,27,38,0
14778,23,2,13,4,11,3,2,0,0,0,25,38,0
14779,41,2,15,2,9,0,4,1,0,0,45,38,1
14780,51,2,9,2,13,0,4,1,0,0,40,38,1
14781,59,2,10,2,2,0,4,1,0,0,40,38,1
14782,23,2,10,4,9,1,4,0,0,0,45,38,0
14783,24,4,10,4,3,1,2,1,0,0,45,38,0
14784,67,4,9,0,9,1,4,0,0,0,20,38,0
14785,47,1,13,2,9,0,4,1,0,0,40,38,1
14786,21,2,9,4,2,1,4,1,0,0,40,12,0
14787,38,2,4,2,4,0,4,1,0,0,40,38,0
14788,55,2,13,0,9,4,4,0,0,0,40,38,0
14789,39,2,14,0,9,3,4,0,1506,0,40,38,0
14790,24,2,9,5,7,4,4,0,0,0,50,31,1
14791,24,2,9,2,10,0,1,1,0,0,40,36,0
14792,38,2,10,2,11,0,4,1,7298,0,40,38,1
14793,19,2,9,4,7,3,4,1,0,0,24,38,0
14794,32,2,9,2,2,0,4,1,0,0,50,38,0
14795,63,4,10,2,3,0,4,1,0,0,60,38,1
14796,18,2,10,4,11,1,4,0,0,0,30,38,0
14797,36,2,10,2,13,0,4,1,0,0,45,38,0
14798,41,2,13,0,13,3,2,1,6497,0,40,38,0
14799,57,2,10,4,10,1,4,1,0,0,40,38,0
14800,48,2,9,2,2,0,4,1,0,0,40,38,0
14801,44,2,9,0,11,1,4,0,0,1504,40,38,0
14802,25,2,10,4,3,3,1,1,0,0,40,2,0
14803,48,2,8,2,3,0,4,1,0,0,50,38,0
14804,20,2,10,4,11,3,4,0,0,0,8,38,0
14805,74,4,9,2,11,0,4,1,0,0,55,38,0
14806,44,2,9,4,3,1,4,0,0,0,40,38,0
14807,26,2,10,2,6,5,4,0,0,0,40,38,0
14808,54,1,9,2,4,0,4,1,0,0,40,38,0
14809,39,2,9,2,5,0,4,1,0,0,48,38,1
14810,38,2,10,0,0,1,4,0,7443,0,40,38,0
14811,18,2,6,4,7,2,4,0,0,0,40,38,0
14812,24,2,10,4,7,3,4,1,0,0,40,38,0
14813,19,4,5,4,9,1,4,1,0,0,35,25,0
14814,28,2,9,2,6,0,4,1,0,0,40,38,0
14815,28,2,9,5,5,1,3,1,0,0,30,38,0
14816,49,1,9,2,2,0,4,1,0,0,40,38,0
14817,50,2,13,2,2,0,4,1,0,0,40,38,0
14818,63,2,9,6,6,2,2,0,0,0,40,13,0
14819,58,4,9,2,4,0,4,1,0,0,50,38,0
14820,68,3,9,6,7,4,4,0,0,0,15,38,0
14821,41,0,10,2,3,0,2,1,0,0,40,38,1
14822,27,2,10,2,9,0,4,1,3103,0,50,38,1
14823,24,2,13,4,9,1,4,1,0,0,40,38,0
14824,50,2,13,0,3,4,4,0,0,0,40,38,0
14825,47,2,10,0,7,3,4,0,0,0,44,38,0
14826,54,2,9,6,7,4,4,0,0,0,40,38,0
14827,28,2,13,4,0,3,1,0,0,0,30,38,0
14828,26,5,14,4,9,1,4,0,0,0,40,38,0
14829,35,5,13,5,3,1,4,1,0,0,42,38,0
14830,48,2,9,2,11,0,4,1,2885,0,15,38,0
14831,50,2,12,2,11,5,4,0,3942,0,40,38,0
14832,39,2,9,0,0,1,4,0,0,0,40,38,0
14833,46,2,13,4,11,1,4,1,0,0,45,38,1
14834,41,2,10,6,0,4,2,0,0,0,48,38,0
14835,24,2,4,2,11,0,4,1,2580,0,40,38,0
14836,57,2,9,0,2,1,4,1,0,0,40,38,0
14837,32,2,9,4,5,1,4,1,0,0,40,3,0
14838,41,2,12,2,3,0,2,1,0,0,50,18,1
14839,55,2,9,2,2,0,4,1,0,0,40,38,1
14840,69,2,4,0,6,4,2,0,2964,0,40,38,0
14841,22,2,9,4,7,1,2,0,0,0,40,38,0
14842,45,2,9,2,7,0,4,1,3942,0,40,38,0
14843,33,2,9,4,0,1,2,1,0,0,40,38,0
14844,57,2,10,5,11,1,4,0,0,0,40,38,0
14845,38,4,13,2,3,0,1,1,0,1902,65,38,1
14846,40,2,9,2,2,0,4,1,0,0,50,38,0
14847,48,4,10,0,5,3,4,0,0,0,40,38,0
14848,38,1,10,3,3,4,2,0,0,0,35,38,0
14849,26,5,13,4,9,1,4,0,0,0,60,38,0
14850,24,2,9,4,6,3,4,1,0,0,40,38,0
14851,35,2,9,3,7,4,2,0,0,0,20,38,0
14852,37,2,10,2,2,0,4,1,5178,0,75,38,1
14853,42,2,9,0,6,1,4,1,0,0,40,38,0
14854,37,2,9,2,0,5,4,0,0,0,40,38,1
14855,37,2,9,4,3,1,4,0,0,0,50,38,0
14856,22,2,9,2,2,0,4,1,0,0,40,38,0
14857,24,2,7,4,0,1,4,0,0,0,40,10,0
14858,45,1,10,2,0,0,4,1,0,0,40,38,1
14859,29,4,9,4,2,1,4,1,0,0,50,38,1
14860,23,2,10,4,0,3,2,0,0,0,25,38,0
14861,24,0,13,4,3,1,4,1,0,0,40,38,0
14862,25,2,12,4,9,3,4,0,0,0,40,38,0
14863,58,2,9,0,11,2,4,0,0,0,32,38,0
14864,28,3,11,4,11,1,4,1,0,0,60,38,0
14865,58,2,9,6,11,1,4,0,0,0,35,38,1
14866,18,2,7,4,7,3,4,1,0,0,16,38,0
14867,59,2,4,2,10,0,4,1,0,0,40,32,0
14868,39,2,9,0,0,4,4,0,0,0,40,38,0
14869,53,3,10,2,11,0,4,1,0,0,50,38,1
14870,54,2,15,4,9,2,4,0,0,0,65,38,0
14871,51,2,9,2,13,0,4,1,0,0,50,38,1
14872,59,2,14,2,11,0,4,1,7298,0,55,38,1
14873,42,5,9,4,10,1,4,1,0,0,40,38,1
14874,36,2,10,2,0,5,4,0,0,0,40,38,0
14875,37,2,10,4,0,1,4,0,0,0,60,38,0
14876,32,2,10,4,5,3,4,1,0,0,40,38,0
14877,38,4,9,2,12,0,4,1,0,0,50,38,0
14878,19,2,9,5,0,3,4,0,0,0,30,38,0
14879,55,1,13,6,9,1,4,0,0,0,48,38,0
14880,30,2,9,4,2,1,4,1,0,0,40,38,0
14881,27,2,10,2,9,0,4,1,0,0,50,38,1
14882,44,2,13,4,3,1,4,0,0,0,5,38,0
14883,32,2,13,2,6,0,4,1,0,0,50,38,0
14884,60,2,9,3,7,4,4,0,0,0,20,38,0
14885,28,2,9,4,6,1,1,1,0,0,40,0,0
14886,44,2,9,2,3,0,4,1,0,0,40,25,0
14887,29,2,9,4,5,1,4,1,0,0,16,38,0
14888,57,5,9,2,2,0,4,1,0,0,40,38,0
14889,41,2,10,0,13,1,4,1,0,0,60,38,0
14890,34,4,7,2,13,0,4,1,0,0,60,38,0
14891,44,2,10,0,3,4,4,0,0,0,42,38,0
14892,44,2,13,0,13,1,4,1,0,0,40,38,0
14893,57,2,2,2,5,0,4,1,0,0,22,38,0
14894,37,2,13,4,9,1,4,1,0,0,30,38,0
14895,35,2,13,2,9,0,4,1,0,0,16,38,1
14896,27,2,10,4,3,1,4,1,0,0,45,38,0
14897,41,5,10,2,0,5,4,0,3103,0,40,38,1
14898,37,4,16,2,9,0,4,1,0,0,60,38,0
